2493,-4315,2897
4187,-6813,720
-2680,-4097,-4146
-235,4077,-5120
124,-520,3110
591,-8751,-2851
-15,3133,110
684,-4106,3230
3209,-1382,-2346
2229,-7323,112
-2295,2103,6266
-5048,-5886,-4551
7355,-6453,572
5490,4949,-3067
6397,-3927,3677
-3230,-3472,1672
3792,-4658,1534
-2617,1173,-4439
-2396,8931,-2676
961,-3444,2661
-626,5702,5831
5547,77,-5429
-1506,-4813,-2187
2975,3239,-197
6583,6952,-5619
-1757,6019,3161
1861,-21,1373
8887,1246,-4890
-6475,2040,3728
-5643,-1022,1156
-3878,-931,-139
5394,870,1218
3928,-5459,-3961
-6598,-5441,-995
5320,-1157,757
-177,-1971,1389
7150,-1347,-892
5514,-6007,7783
-877,6313,-2834
121,-5734,-489
-1830,-798,-3648
1454,4137,-812
-7176,-884,7818
4863,-3252,93
-2406,1637,-3185
2610,-2531,-4455
-2659,-4487,-2930
3248,-1731,8274
1653,2030,-4836
993,2095,-197
-782,-5609,4902
5100,-2753,-185
2201,-2917,1692
9240,1747,5536
621,-4739,-3081
869,-2276,1103
6720,-5881,2318
612,-4220,-3056
-656,-1738,-5649
1629,-631,-851
-1686,1087,-1416
8997,-827,-1150
-1195,4153,-5945
-920,7474,-8410
5715,6561,-2342
8906,2532,6704
-1953,-5677,-1490
-4456,2958,-3312
3278,-259,-7667
-4524,2089,-3420
1738,782,-4177
-6028,2364,3330
-9017,451,-8973
4468,-302,5178
170,-3833,-278
-2063,-2141,1027
4435,-860,-2216
2269,2840,9821
-737,3741,-435
1640,-2764,-84
4866,-3118,2271
-4109,-5380,-1541
558,-2610,331
-96,3914,759
9130,5377,-220
2971,-6231,-335
1224,1625,2627
8178,-3065,-5058
-292,6949,1231
1770,4642,2640
4053,1583,2681
-7464,968,-5523
4706,-5453,3166
1176,7219,-2792
7464,-6974,-7649
-321,-3695,2002
7854,1745,7753
699,7107,3817
-4500,2341,-884
-3071,-1136,776
-1493,2743,2784
477,5536,3542
7829,-3460,6081
2237,188,4689
1646,2364,1679
-8729,-639,-1918
-257,-6742,-8022
-5824,-2554,-1750
-2123,-3942,-6520
4467,1062,-239
2160,759,1162
1946,3430,6597
3430,-101,2854
2079,-1254,1529
1625,7928,3613
5371,6558,-4509
160,586,95
-3258,-3859,-3041
-9697,-5723,4936
4900,873,1320
-4452,5444,1121
1718,-7395,251
-4011,-57,-3637
-8393,-3957,1095
2699,2422,-2525
894,3118,-3770
-7899,5689,4748
-2808,7362,2452
344,93,-3676
8781,-1716,344
7680,2899,-7428
-6021,-4254,-6347
-7162,-2342,463
517,-5665,-1333
-2603,-6413,7941
4916,-2261,-6414
162,-5060,8307
1862,3125,-2100
1542,388,-5415
3579,-4490,1762
-2079,2389,3902
-795,2136,-4635
-3965,-3434,1860
-5834,-3150,-1683
-2654,1079,-3086
9556,4473,-987
-7582,-3995,4745
1502,-4822,4013
5292,2709,2637
-9449,-1134,7417
7859,-6781,-6153
1036,-463,237
4239,-397,-8012
454,-329,-224
5152,3343,-4604
-1158,-5405,-999
2294,-5290,1510
-1849,6868,5916
2713,-7860,1247
-8381,645,2941
-6814,1606,-6627
3152,-3938,-3715
-5413,5996,-1119
-3308,3605,-4680
-3729,4488,-4633
-4404,-1515,1957
441,1923,1403
2010,5017,23
-3471,-1819,912
6243,991,-5368
5568,-2443,-2456
-3854,2050,1562
4566,-1865,-949
-3519,-3938,6633
886,1161,1659
-1699,7497,-4925
6613,423,4450
-1679,1802,911
2938,1621,3729
-1702,-225,-3677
-5475,1745,-2596
4400,-8058,1038
3892,-1551,-640
-3413,-7072,1693
5782,-574,3831
-2020,5837,1215
1541,1782,-220
-5759,6624,-1804
3490,1413,-4728
-7053,-1531,-3734
-698,2380,-8153
2961,6155,3470
-3621,-3718,-1103
3813,442,1640
6220,1632,-1959
5070,2440,5775
-1195,-6768,-2502
-4286,7987,3411
-3038,1548,-3534
3517,2021,-6002
748,2086,-506
4413,2959,-1722
1820,-5234,855
1877,7067,-2348
-2187,3295,-1074
-3703,-7161,3565
6713,-5454,561
-5651,5370,6873
1232,7932,5463
-1624,-9268,7223
3184,4777,565
-4243,349,2423
-2140,-2304,4399
-1712,-4630,-2176
-1599,-31,1474
1551,1046,-4312
176,4913,-3349
4294,1106,-5431
-4844,5259,-483
-2196,2129,-1319
6287,2530,-1239
-4718,7922,-2720
1868,6410,6549
1216,-6108,4037
-76,4122,2899
762,1423,6409
2580,-193,52
-889,2252,-4981
440,-6111,-3144
872,-7160,-6972
6959,-7538,3131
-561,-1248,5513
2818,-3345,-5948
-3628,-972,-1162
299,2013,4517
772,561,31
-2338,-2131,3528
-1349,2468,6162
-6483,-3280,-1437
2312,470,3710
1203,3604,-47
-280,1264,-2051
3157,-4529,5253
3881,6899,2312
5296,561,-6380
2215,-851,-2226
1386,7778,189
-4070,3890,-7777
-2578,-3936,447
-602,5476,-164
-4002,3776,4604
-469,1111,454
687,-1939,1976
-4844,5227,-1041
411,-5772,5353
6386,-6145,4644
3820,-4873,5377
4000,-994,592
-6334,521,4916
-1183,-6960,3052
1177,-3539,-6560
-8932,-6955,810
433,4665,1398
-226,5209,-5433
2739,1888,-5414
2121,-801,6312
1004,-701,-1470
-7169,-7469,8699
-5888,-8144,-7144
3545,4948,-5578
1298,-2317,5668
-7812,-7203,-4413
6525,-2559,-2081
-7647,3398,3089
2857,-6295,-2208
-7331,-574,-4010
-3166,340,-4932
-3819,3279,888
2849,-8125,-4493
-278,1461,1296
-2480,2879,-4780
3291,-1053,-2983
4067,7332,-4956
-577,-6431,3517
6687,-1994,4918
-7431,383,1301
4929,5836,-1742
-1531,-3955,-4711
-1932,-705,6331
3528,3191,4189
-521,-6226,-7370
4187,4805,-125
1016,947,-2749
6303,-1398,-3244
-2616,-1842,1266
4524,1393,1160
513,-2215,1097
1658,3471,700
3936,6624,2895
-1945,2977,-6343
7163,-4742,6911
978,280,-1654
55,-2565,1874
3979,-7650,2502
-2801,-559,-638
-3725,-2867,2643
2283,-523,8182
2121,-2071,-6543
-7527,-2967,-1258
186,-2238,-2834
2788,2262,-2575
2929,-6242,2908
469,5358,969
-4028,1520,6112
-638,-4074,835
-2522,-496,-2131
4290,2365,-2414
-2479,3390,-5692
-4575,1232,5265
-2533,461,5974
-7333,6628,-4238
-656,3976,-2799
18,-434,-6803
-4780,-2453,5486
-44,-2653,-1711
-3422,-490,866
7811,2939,-7265
3687,-2696,5292
-3862,-5654,-6415
-5016,1845,2003
-905,-6011,-2388
-3558,-8100,4903
-3183,-1926,5693
949,-1537,-2065
-211,-4024,-2819
-2316,-871,4456
-6776,-394,4281
1486,2470,6612
1435,2789,-3576
-7764,-7591,-5287
-7785,640,4642
4230,2595,-3392
1203,-1062,-4054
-4451,782,-2940
-3731,3501,-2305
-2557,-6805,-2878
1884,-440,1977
-6303,-1084,3509
-6506,1138,-19
13,4249,-2022
1897,418,-3627
3379,-2896,6698
-2382,-2875,3670
1450,1364,-374
-4716,-2103,6614
1918,1265,-114
-2002,5661,-3447
1891,-4231,-6860
1714,-991,5807
-2735,2941,6963
-386,1571,-7951
2099,-5679,219
-3520,1392,2680
-2007,-700,-7562
3071,304,-799
3460,-502,3187
499,3306,1590
3302,3136,-8551
4601,7935,2677
-2014,-592,-5006
315,3640,2518
3016,2865,-242
6057,-8839,2770
-1687,-2219,-786
-1905,1903,1068
-2416,2532,3750
-5078,7308,5397
-2297,3971,45
1632,-1767,8471
-1919,1804,439
-5701,-5675,2103
43,-7040,2313
-5655,3392,1583
-3795,-4026,-2540
2921,785,54
-156,5353,1466
-4723,-1233,2884
-5720,-4040,3076
-4858,5889,2043
2244,-2620,3578
-905,6369,479
5257,-1695,-3827
942,-539,-3510
-6996,898,-4650
6092,-1166,-1900
2709,5176,-3738
5928,-8051,7436
-1490,3385,4104
2186,-574,-4899
835,-5632,3481
-8671,4427,-5451
5775,-2052,-2209
-1079,2029,-3537
4460,-702,-1408
4001,-1404,3124
2435,3318,4984
3463,1157,2791
-967,-991,-7020
6425,-3221,4076
6752,3849,4883
-1393,1945,317
628,-1832,-1342
-3294,-8074,3951
-2388,-477,-2689
-7229,156,894
-4056,-2930,-1738
-1425,-2390,4914
-5472,-4056,2719
-4,2176,2005
2306,1631,-4945
1387,8032,-5240
-2364,4343,2180
-49,-4983,-3246
-2337,3395,2922
122,-1986,-3093
7697,1576,-2606
-2070,-3684,-6129
588,-471,6376
5385,3007,397
6099,123,685
-5151,4334,-2287
282,-7172,553
3409,-916,-102
4853,-1910,5001
-2747,-2042,-1740
6568,-8292,1215
6047,2945,-4296
6596,9206,3918
-2692,-3300,1116
-104,212,-5251
-9219,1915,3732
-5410,2828,-8366
2809,696,7514
1340,-1991,-1834
-9285,-6059,-4475
2721,3937,2974
-2828,709,-5693
2598,392,-897
-5419,-2401,-1748
5501,3136,3387
-558,8125,3977
5996,8279,-4178
-3267,2088,4704
-1933,-3343,-1053
4285,-5045,4629
-5517,-1789,7210
7153,-2769,-6699
-3820,-3644,-3647
1995,-6163,-6
1632,2359,2778
1445,3479,-1915
-3773,-287,-7071
-1511,-1969,-573
-8357,-1486,-7337
840,1905,-1276
5221,-167,-3374
5312,1426,-2092
-660,94,-2373
2194,4209,511
797,5446,-3984
-370,-1468,6043
173,-3858,-944
-2012,-7286,-5636
1217,909,300
4237,-5514,62
215,1327,-1037
-3675,370,-3174
-4632,-3798,-699
-2449,5051,1822
-3834,-4059,-17
938,752,65
-7237,6930,3468
-6386,6612,-1199
5350,-4097,5379
1181,-1942,1874
3536,4323,-6123
2095,-3818,4107
-4283,2755,-963
2035,-2887,-4329
-1549,5238,-7775
-1714,1396,6468
5839,-6335,5470
4106,-6635,499
-1106,2154,838
-6894,518,242
-5082,1426,-187
-6377,-7110,1026
-3123,-6823,-7336
3097,-7567,-4592
-7224,-5544,-2172
2443,2386,-2455
-4964,2038,1278
428,-3347,-2429
-136,-3201,5903
-1954,-822,-4027
-3367,8092,-9121
2892,3316,-2037
-2745,-1879,1049
-6463,1214,-2146
5555,-3681,-3708
3905,3182,-6562
6648,3717,902
-2353,7069,356
-3687,-2675,2964
2513,7638,6477
368,4504,3725
-5269,5942,-3729
-5955,7341,-3029
3381,-1303,-4814
1365,7025,-1596
-5230,7658,4018
4512,-1779,5012
-3196,-1005,-6706
-6789,-6553,4450
3368,2666,-2360
-5900,-2553,-5589
-1301,1793,159
107,1565,2001
1758,2039,-3195
9822,-1877,-6883
609,979,759
6877,-5204,1819
-3206,-2523,6805
-686,-1019,-295
-297,1064,-4299
-1031,2182,5289
956,1305,8558
838,-5624,3373
-1227,-2816,1214
-7542,8392,-5576
-7650,6471,-1392
3281,4288,-6054
6237,-4898,-845
-5956,-6281,1860
-5293,-3450,-877
-3847,-5678,1874
-3862,-8796,7004
1051,4081,-9140
7382,5741,-2105
-407,-4290,-1770
-1856,2502,-2134
1427,1021,-4691
-4645,-1132,8342
4362,-4694,-5287
-2452,6633,472
3747,1706,-280
-767,1380,-492
1846,-4409,3648
5269,1858,-823
7210,8931,-771
5244,-648,-3940
4057,-5329,-2016
-2152,7064,-6038
1641,1111,-402
-4754,-517,-1709
3632,-3724,1295
-2546,1763,432
-2512,2292,-2786
-3282,-903,2120
3832,-239,-2219
1881,6091,-182
-4174,-7860,-912
-7235,6143,-911
-1455,-9892,2265
4545,811,8974
-1646,-4052,-7143
2119,-805,-3634
2282,-2079,198
4490,-2691,383
-2603,4635,-3216
-865,-2547,6745
180,-570,-2348
-3616,-2404,2148
5903,-5256,-247
3793,741,-1358
8000,-3508,1328
519,-5690,-1999
7447,-1558,1279
-8302,-491,6102
2130,-3413,-1451
2815,711,-2703
6227,3523,1496
-5918,4829,8792
-420,2820,-2735
4813,-9312,-4983
7069,-6596,1166
7799,8402,2005
7988,-6078,6050
-6318,-1249,1765
5421,7128,1678
-4669,2552,-3342
-4384,4249,-5897
-7785,38,3773
7358,-636,5041
-5218,228,-704
-8651,3780,1248
-1171,309,2895
-421,404,3894
-117,-4996,-7914
-5300,-1879,-2064
-2432,5952,-3387
-593,-3834,1497
-11,1080,2821
-4194,-1498,5238
-1900,-6021,-1968
4793,-1806,1737
82,3279,4919
-4572,1780,4857
-4283,2025,5882
-5689,3654,-874
765,-2949,-2577
-5047,435,-886
1338,-1646,4519
-2841,-4659,-1199
8271,-1530,-5000
-3607,2571,960
-8495,1851,-6077
3162,1673,-3476
-5546,-5764,7944
2384,1920,3968
8387,2029,-301
2769,-3309,-1319
-3205,1672,2173
-3812,-2163,2339
-224,-977,3079
-2946,64,-7716
-1600,-1272,-770
1692,-4697,895
-910,-6404,-9082
-2283,7086,-5031
7998,-6022,-3717
3408,-5078,5087
5373,-2865,5695
7082,-1327,4999
-55,-3379,-3876
-3529,2926,989
3293,1651,-4483
-1903,1370,-8741
4222,-3519,-2828
-3355,1170,5300
-6859,-220,-5886
-5662,-2657,-6737
6434,4008,3470
316,-2866,5343
837,-5214,842
4,-5613,-8854
-2188,276,-5315
4495,3924,-931
-2077,553,680
-82,5918,5671
-4789,-3016,-3889
-3181,270,-4949
1568,1595,-5765
-470,-9020,-1777
1112,6456,-1335
-4451,528,2489
4563,3048,-2263
-5086,4241,815
-6381,-8359,-1109
-426,4678,1207
-4672,-9327,-6959
2769,5994,-3917
-3536,-3885,-1044
-1596,8325,1653
-2095,857,-2372
420,2157,-2710
9002,-5925,6654
2176,2701,4904
-8038,612,4604
5816,4272,8321
-3786,347,5402
1651,4661,2657
-7208,-2426,2698
-2470,-491,3689
-1295,379,-5757
-1783,-3316,-2764
1313,7,-3734
4763,658,-1470
2705,245,-2154
3885,-3122,1592
4068,6795,5290
-2662,6140,-1394
69,6645,-3496
-8708,-1029,9298
-6775,7451,5373
5705,-4,304
8279,-3096,-3867
3700,2319,-5447
6577,2111,7747
938,-8105,635
440,8969,-1722
4995,1904,2182
-2458,1538,-733
4736,-2871,-2763
-4717,1416,106
-311,-1670,-2366
-4837,-2882,2413
-577,6617,-1630
7161,-6556,4410
-7081,-2172,6982
-5892,862,-4708
-2052,-3098,2922
-3942,-5123,-392
446,2253,-3072
4669,-4592,1633
3886,151,404
-2424,-3837,-256
-1342,-913,-5207
-7235,4016,-9207
1437,4157,953
2948,-1622,4484
-5435,1433,-1471
-60,575,-2250
-4577,2339,-4669
-971,-6779,9123
-4195,-1977,-3292
-6641,-405,3112
1295,3739,-5076
-1701,3016,-5422
640,3213,-1469
-4182,-3786,3108
-4874,3025,1745
-1137,711,-2609
-2045,-3018,3821
-4267,-3808,-406
-6384,491,-1571
4452,-118,-268
-2737,-5064,3028
-2852,5917,50
4089,2054,-1761
-5578,-5273,-607
-1299,8306,-2775
-270,-7599,7582
-5505,-743,5061
3753,71,-209
-6970,3948,-1887
-1227,3280,920
3407,-731,3408
-6950,1362,-29
-8363,4340,8015
5195,-3185,-5580
24,4882,-1585
-1456,4676,4599
6534,7590,-120
5538,-8105,-1937
4172,-5486,5845
-7910,6711,-6031
357,-2573,-2717
-8030,8029,7453
-3702,2208,2084
-8830,4792,-6001
6368,3208,4423
-7715,-4645,3821
-2522,-2368,-5857
-1113,6867,-3768
-1546,-88,-3876
-100,4636,4022
-589,6079,-339
-6026,1511,7835
1127,-1856,-2164
3859,-2744,538
-5580,-1532,6897
784,-2076,1602
-477,-5864,-4368
-1171,-4771,1474
-4545,1340,-5260
-700,5929,-4049
-597,-257,-3788
5103,1191,559
-3909,-3136,-7299
-4875,5975,4924
-2844,2446,-3100
-1400,-1597,7150
526,2833,916
-509,-863,-1810
-208,-4651,5645
862,-9247,-3773
3584,2665,147
-747,-2885,1042
4948,-2817,1022
-943,2752,-1605
716,5403,1782
6892,-7768,-5603
886,2304,2229
-4021,-464,-115
-2006,-4285,-2169
513,-2563,4798
-3508,693,-908
44,-3132,2553
2119,3894,931
-6153,6305,-5586
1279,-2046,-7942
-4703,1134,3878
415,-4142,-5655
6248,3035,1038
-4617,5318,2203
1405,-653,-3033
830,-6851,1958
2698,2451,8087
-434,-359,1225
-6340,-859,549
1939,-7064,-1717
3802,2,4604
5214,3403,-8551
2982,-1220,8981
2941,-1989,-1544
-4210,-8237,-4742
4339,4709,5825
-4087,7151,2242
3661,-3206,-1761
518,4433,341
-422,-2710,-2075
-5379,-6236,5939
-5453,-6674,-5981
-4534,5336,5771
4193,502,1950
-3101,-1244,1301
-3325,-2725,-7192
-6259,-7579,3092
-7930,-675,2723
-3835,-7110,5184
1742,-6065,2241
4071,-5738,-530
7721,4365,5694
1461,-2449,69
2073,4224,581
813,60,-2300
-3718,1851,-3062
-2543,-5247,4061
619,4684,-3285
3948,-363,6200
3517,-6360,3153
4444,-2869,891
951,7484,154
-920,3443,-989
5810,-2789,1663
-1659,-2054,-87
-2729,416,1035
-2560,2553,5802
175,-4329,418
-9309,1087,6109
4402,6899,-9880
-4116,8665,1867
-5753,7749,-2008
-1339,1064,84
-2207,-4026,-1204
-3108,4104,-1878
-3712,7802,3584
-4954,3015,-1932
-6481,-7688,-927
-1431,-8181,1112
-4814,5810,-2981
-1738,2700,-8083
8279,6203,-6410
4647,-4616,-6997
451,7377,-1255
2352,-3492,-888
-604,3567,5607
4480,-1001,1589
2221,3736,-163
-3015,1448,2757
-5179,-4054,9011
-6951,-2513,289
1257,-8260,1994
-2546,5159,1584
-6872,509,-1686
-9040,6298,8144
-1054,3871,7540
-5324,5902,-53
3515,47,8654
-5558,1506,-177
7300,-1766,-575
-4805,2563,-2172
5807,2980,-4210
-4648,-189,5619
-1045,-1440,1223
1178,-5346,831
453,-6650,-3889
1169,-1464,1450
7173,4203,-2868
419,-7687,187
-1473,825,6628
-5000,5631,-1142
-4159,145,1978
6335,6300,2752
1729,698,4977
5575,-330,-4988
-529,-3009,-8791
-2030,8003,1006
2383,3887,-579
-2752,-148,2705
3199,972,900
-9,-567,3055
3438,-3065,-1154
2,6001,355
2786,-6058,-2251
-7309,3227,2629
-1532,2010,2764
-559,-1433,-7996
-5379,3383,-918
1988,-7354,-917
1673,-3095,1311
6795,-1376,-2680
5714,2399,2847
-574,1578,-2602
-2124,5038,5249
-1079,7871,1598
3702,-278,-2382
2172,-5467,-1821
2527,-4548,-4034
-1702,-1368,-4246
6847,9706,2595
3019,-3350,-2342
1700,-7186,5472
-6968,-6143,-3669
4036,-7667,-2398
385,3689,-2311
2094,-2581,6404
-3146,-2880,5498
4779,-6793,-6912
8314,2037,5752
1034,5183,2025
-882,2619,1047
-785,3559,127
-3528,-1294,4954
6469,7650,-3780
4807,-4821,-3603
8105,246,419
154,1333,4025
6973,1988,3502
-5476,250,590
2835,-4254,-3712
-9723,8179,-2680
1744,989,-993
-5500,3906,-1706
-4583,-1835,682
3383,8131,-5180
609,3072,8498
6592,2845,-197
-1512,1235,-2823
1642,-9299,2129
-5985,2280,-1641
-1722,-5607,1034
5310,-5690,-28
-7154,-3974,480
3036,8280,-4395
2666,6497,3531
-231,-7628,3890
412,4867,-3273
-627,-3634,-2130
-1516,-2267,-5540
6377,6024,-5620
-6616,-1390,3350
-4651,-2544,-6582
90,7300,-3384
271,1499,-2482
6431,-731,-1545
-6086,-1908,1133
7463,5022,-1584
7212,651,3
-156,-521,-4227
-1359,442,530
-3792,1348,3903
3588,960,-843
9542,-7498,-5341
-6270,2300,1743
-2443,-2648,2745
6410,-4467,2932
7067,2224,-9907
4006,-2917,-4465
-1636,4734,-9765
3314,3100,-100
-411,3159,2681
4917,3835,3292
1110,-4183,-2709
2562,8016,-738
-101,441,-1346
2537,-2777,7027
-6099,3552,457
-6958,262,841
-3585,-166,-134
3566,7541,-625
467,1511,1899
4264,-4557,-4913
-6818,-2277,3799
-4672,705,3599
163,-6105,-589
-3634,4790,3074
-134,1121,3557
5773,-1740,-6414
-2030,5528,-3589
109,5157,-3500
1760,-2337,-2128
3474,-2627,3846
4494,1859,1942
6880,-973,7691
-217,5613,-8901
-2370,838,-483
-4035,-1038,-9328
-1309,-5497,-404
478,-6144,3218
-1933,7071,6361
4238,3536,2894
-1822,5317,-4212
6012,1905,-166
-4767,117,764
-3206,2906,4525
-1397,824,467
4178,-105,2179
202,-358,-262
-3262,5020,7109
-6147,-3996,-1543
-1605,-1410,-2893
4673,941,919
-7199,-1547,-2186
-1560,1463,-4792
-2295,-626,-2901
971,-5069,-7430
-662,2405,-567
-2500,-6568,6793
-3223,-5739,261
2046,-1845,-6423
6330,6699,383
-3205,3766,-88
-4097,-4113,323
1470,2781,3452
-618,1784,-5292
2711,-56,1889
1001,-2487,-3359
3444,-3398,2331
-276,-1264,2076
2261,5074,673
-6385,3027,-5806
2792,-6965,976
-5787,9252,-2221
-6919,-2115,4839
911,-3060,3589
-5037,1125,-9225
5329,5658,2735
3433,2733,3586
-4316,4389,1056
6030,-4462,3738
1176,902,-6511
2204,-402,-3263
6352,-8865,8450
2694,6569,-7498
-4514,-1441,2206
-1095,4085,4742
-3044,3565,3252
2279,134,330
-2386,-7172,-3319
-6327,-2574,-1324
-2835,-1309,-1433
2733,-2224,1107
-7460,-1467,332
7269,-3525,238
2272,4150,-6874
2631,-3335,-654
-9129,1124,2201
1081,3714,1751
3196,-1797,1284
1173,-408,184
-1165,6674,-3044
7121,-2753,-3835
-3522,-263,-6978
-1819,4976,-619
-1710,1883,4890
-1976,805,-2945
-5712,-1736,3945
4107,-3140,3325
-3285,4075,1922
-2947,3743,-1382
4417,-6079,5284
23,4911,-973
-2784,1199,-406
8094,1043,5681
284,-2531,-6106
-2371,4422,4124
-1477,1829,-4925
-4341,3309,3691
933,-9706,2255
-750,6313,-3121
-5008,-4834,-8844
4885,-3228,-1276
1030,4410,8474
-2166,-2876,6177
-3397,1032,-3743
1533,3287,-2522
869,2452,-3720
6956,-974,1530
-1039,-123,-5580
1991,335,-2723
-3633,-2318,5029
815,-191,-6925
3298,2776,-4687
-6731,1021,6071
-931,3986,-298
4235,2893,1574
-3531,-8573,-5771
3005,-5924,-7566
-3859,-4122,-9097
-7335,7321,-1586
953,-1845,-7914
-539,3856,-4435
376,-1508,-5136
2180,-2240,-4395
4857,-4091,-4573
1523,340,5289
194,7592,-6560
-521,4503,5786
1911,8264,6420
-1298,-866,2054
-364,-437,4111
1885,3468,2217
1471,-583,2858
1136,1469,-3065
-1629,1418,-17
-2651,-3801,-1215
-1483,4195,-1841
-414,4200,1631
1691,-9207,-214
-5555,-137,3
-6346,-1955,1365
5439,-193,-1533
515,-4051,-2124
2371,7253,1006
3113,-2958,7146
707,-3603,391
1385,-4225,-5767
952,6787,-2443
-1251,-2114,5793
-1974,-2301,978
-3530,-220,-5538
637,2509,6042
-1957,-2100,3226
658,-6931,4426
3562,-1897,-205
2501,4085,3472
4100,-4966,986
-7510,-2512,-4439
6080,1504,-2913
-1758,-3190,-2514
-4348,-2138,-3759
-1966,1560,-169
3066,1371,8818
185,1600,-3656
-2948,-4417,1786
2426,1517,3311
9189,-285,3093
1279,5000,-1067
-1718,-1979,-3963
-8572,-786,2699
4740,-827,-6357
-4902,-823,-5235
4947,-4373,-6962
1426,2131,5321
-4361,-6994,-176
5841,1923,-6024
8278,-527,2456
-567,3374,9125
-6571,-4898,6615
-1667,-3342,-2672
5130,1259,-415
-6914,1674,-7315
5276,-28,4623
-1976,2423,6209
-2016,3309,5342
645,1385,-4799
-6025,2752,78
986,3887,2629
4945,-1427,6271
997,-7512,-3503
-2057,-795,-5164
-6081,-8657,-775
-257,624,4540
3655,-9411,-2978
1223,-4282,6376
4148,709,-740
1734,3663,-2060
-1245,-3082,-2150
3483,-699,7805
-378,3528,-3381
-4101,2512,-108
-2941,-1670,681
16,-2408,7852
-1085,6967,-4185
2843,2622,-564
-47,-2693,7839
1740,-1148,873
-8774,3820,1985
-1204,67,1242
-551,1953,2273
-4802,1968,-3150
-3621,2505,889
-4386,1545,-4397
8184,6000,-2443
-7441,-3548,1386
-5176,-2936,-1085
777,4382,-1565
-580,-1199,-2110
-8386,-7559,5713
-2365,-2834,3074
-2609,-3475,1283
-2957,5339,-1903
-4218,696,-3314
-3489,-1897,1004
4186,-3449,-8686
5565,-3782,3627
4106,2603,-3214
-6224,794,965
-4482,3656,1322
123,-2331,554
1254,176,-5882
-7621,1782,1845
1368,-2333,-277
6479,1548,5578
-2482,-3950,2412
-4104,3234,-6845
-2660,-968,562
1018,5334,-3979
-1182,3487,-8975
-1476,2943,-4967
4665,-1175,3505
754,2134,-165
-3305,-3627,4935
-4911,-5672,8239
199,-1254,3847
3322,677,-4407
-1682,-778,-5250
1038,-3568,4160
-3579,-8881,2505
-3015,-4680,-7507
-3521,-2832,-3301
2448,3921,4809
1439,-1108,6022
628,-3958,362
-402,5975,2638
-3984,-2910,-7179
-1019,5641,6566
-6235,-1550,-354
1716,2028,48
-933,1856,1459
-1596,-4436,1929
-3469,-6227,1422
2501,2340,2033
-449,-237,-5390
-5312,3486,5531
-312,-1133,-2612
-2753,4547,7324
6041,-2022,-3216
8438,4856,6414
4623,-3787,-132
-3128,6911,277
-2263,-707,3120
5885,-4252,9245
-6652,3916,1811
7918,-1682,873
-5538,-7872,-623
-1115,2861,4318
-1501,-4294,-3208
2553,8280,-5284
-3333,526,1944
4917,3520,-2449
-6662,940,9011
-1428,6935,3037
-4575,4153,-2168
-2912,-4327,487
-8248,4597,-6710
-610,-4957,2692
2436,-1697,-5322
4127,7895,294
-1747,-2718,-4920
4052,-6008,6161
23,3895,743
391,-614,-236
-2023,5228,454
-2775,-4207,1549
1136,-2530,4914
5860,-31,-2684
-3314,288,-3888
-797,3083,2588
-650,1198,-3298
6138,94,6992
767,-57,-622
-4098,-876,-1368
-1137,2870,-3754
-7543,834,-1539
7231,-2701,-1799
-1133,-2199,4662
-5500,-4095,4305
1673,3890,-2984
3715,1087,-8844
-4734,-6372,1283
-8291,9346,2268
-3735,1585,3574
-1519,-4339,-2558
-2110,1741,4726
6566,7861,2145
-5661,-3132,-5321
416,1003,6882
-4841,-2099,6847
-4231,1743,6573
-375,-6686,2498
-969,2717,-73
1115,-1505,5125
-3357,-3090,-1185
-8520,5122,4825
-5537,2034,7650
5426,535,-7333
-2864,-5096,2756
4883,-2884,-4923
7473,5810,1750
-6615,1658,8203
-4177,2894,2910
440,-5254,2297
-551,-3475,4552
-4090,126,6088
1904,-6327,-5589
4381,4085,1154
2403,-7715,-994
-456,4824,-3698
-4798,-4342,3022
-1438,1833,1940
-1030,-3181,-1316
-3545,-4735,4452
6166,2894,-4870
464,5314,573
2413,-516,-2213
-5565,1586,1767
-4129,-4954,7746
-6809,-7523,-1403
6618,-4740,1139
-3096,4548,5104
6017,-2590,-1492
5475,1897,3179
-3903,-5247,-5812
2904,5537,-3058
-1073,901,-4324
1670,2772,7112
5987,4192,3010
-2897,-3433,-4613
-2450,2065,-1862
1758,4927,8814
2049,5434,4303
-207,273,-5831
-4539,-6933,5406
1343,-1188,-7671
671,-4041,5391
6893,-83,2645
6858,-8297,-2385
-8344,5499,-2677
-1136,-1129,4224
-54,-614,5794
-3433,1388,5528
-447,-3310,-909
-5736,2903,9376
-3880,3191,4222
37,1167,532
-2486,-5293,-1451
-4866,-7591,46
8207,-3530,4160
-6659,-4292,4637
-6355,2500,2242
359,-2630,-3941
4626,-5017,-2538
-6821,-4698,482
1676,3643,2337
-547,3390,-2137
-580,5118,1609
-3126,5869,-8673
962,2336,6626
2551,1702,6534
2256,-6113,-292
2377,-1048,1059
-3516,-6598,-1472
415,-841,-6231
-1572,-1074,488
-1738,-8283,4191
-1152,-7708,-2913
4432,-1756,1893
-1146,-1503,8304
3727,-3041,5858
-5717,-4922,-3031
-3386,-2940,3856
-9925,1486,3138
-1403,3095,1823
4646,8461,-1532
9597,-662,3232
-5738,-2594,594
3322,-5832,-1528
-2583,-236,-2498
-3357,-5565,-5780
-794,6392,1904
-1026,-154,2817
